Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/3/2019 2:56:00 PM,308.62,308.73,308.57,308.73,308.6238,308.5574,,55.69872,68.00692
12/3/2019 2:57:00 PM,308.72,308.75,308.66,308.67,308.6333,308.5565,,50.17377,116.1051
12/3/2019 2:58:00 PM,308.67,308.8,308.67,308.79,308.6467,308.5593,,58.94506,233.612
12/3/2019 2:59:00 PM,308.78,308.8,308.73,308.74,308.6543,308.5609,,54.62816,184.5242
12/3/2019 3:00:00 PM,308.74,308.74,308.66,308.69,308.6614,308.5635,,50.63689,53.46759
12/3/2019 3:01:00 PM,308.7,308.76,308.7,308.75,308.6714,308.5698,,54.8964,111.3864
12/3/2019 3:02:00 PM,308.74,308.79,308.71,308.71,308.6767,308.5742,,51.69313,91.2059
12/3/2019 3:03:00 PM,308.71,308.71,308.63,308.66,308.6767,308.5784,,47.92996,-28.45179
12/3/2019 3:04:00 PM,308.67,308.67,308.55,308.56,308.6695,308.5816,,41.43166,-129.8217
12/3/2019 3:05:00 PM,308.56,308.6,308.54,308.57,308.6648,308.5844,,42.27526,-136.1954
12/3/2019 3:06:00 PM,308.57,308.66,308.57,308.62,308.6638,308.5874,,46.42535,-69.11382
12/3/2019 3:07:00 PM,308.61,308.64,308.57,308.58,308.6614,308.5898,,43.71633,-84.47543
12/3/2019 3:08:00 PM,308.58,308.62,308.52,308.6,308.6595,308.5935,,45.43218,-94.86874
12/3/2019 3:09:00 PM,308.6,308.76,308.58,308.74,308.6624,308.6019,,55.62026,28.99705
12/3/2019 3:10:00 PM,308.74,308.74,308.63,308.64,308.6609,308.6075,,48.6361,1.724793
12/3/2019 3:11:00 PM,308.64,308.78,308.57,308.76,308.6657,308.6133,,55.80864,40.50554
12/3/2019 3:12:00 PM,308.76,308.83,308.72,308.8,308.6724,308.6207,,57.91709,128.4253
12/3/2019 3:13:00 PM,308.8,308.9,308.79,308.88,308.6838,308.6295,,61.84141,182.0073
12/3/2019 3:14:00 PM,308.88,309.01,308.87,308.98,308.699,308.6432,,66.09669,203.3288
12/3/2019 3:15:00 PM,308.98,308.99,308.88,308.94,308.7152,308.656,,63.06666,148.0677
12/3/2019 3:16:00 PM,308.94,309,308.91,308.96,308.7319,308.6695,,63.95572,125.8316
12/3/2019 3:17:00 PM,308.95,308.95,308.89,308.92,308.741,308.6791,,60.80325,87.19828
12/3/2019 3:18:00 PM,308.93,308.99,308.88,308.98,308.7557,308.6893,,63.69545,86.97195
12/3/2019 3:19:00 PM,308.98,308.98,308.93,308.96,308.7638,308.7007,,62.05022,78.4433
12/3/2019 3:20:00 PM,308.97,309.01,308.94,308.97,308.7747,308.7114,,62.5708,76.39478
12/3/2019 3:21:00 PM,308.98,309.13,308.96,309.11,308.7948,308.7237,,68.97942,114.1883
12/3/2019 3:22:00 PM,309.11,309.41,309.11,309.34,308.8228,308.7423,,76.19251,212.7441
12/3/2019 3:23:00 PM,309.34,309.42,309.33,309.42,308.8567,308.7628,,78.1003,227.5663
12/3/2019 3:24:00 PM,309.42,309.46,309.35,309.36,308.89,308.7805,,73.35152,161.9862
12/3/2019 3:25:00 PM,309.36,309.48,309.33,309.41,308.9305,308.7979,,74.73029,130.3275
12/3/2019 3:26:00 PM,309.4,309.48,309.4,309.46,308.9729,308.8153,,76.06319,114.4091
12/3/2019 3:27:00 PM,309.46,309.48,309.41,309.48,309.0138,308.8342,,76.59563,96.8578
12/3/2019 3:28:00 PM,309.47,309.5,309.45,309.48,309.0567,308.8537,,77.14317,87.50288
12/3/2019 3:29:00 PM,309.49,309.61,309.49,309.6,309.1043,308.8763,,80.14193,99.78476
12/3/2019 3:30:00 PM,309.6,309.61,309.51,309.56,309.1433,308.8977,,76.53641,88.32238
12/3/2019 3:31:00 PM,309.56,309.59,309.4,309.41,309.18,308.9146,,64.7713,53.40614
12/3/2019 3:32:00 PM,309.42,309.44,309.35,309.41,309.211,308.9319,,55.57175,22.91825
12/3/2019 3:33:00 PM,309.41,309.52,309.41,309.45,309.2419,308.9502,,57.31332,44.49329
12/3/2019 3:34:00 PM,309.46,309.48,309.44,309.48,309.2705,308.9693,,58.62303,41.06485
12/3/2019 3:35:00 PM,309.49,309.49,309.3,309.33,309.2871,308.9854,,50.30966,-79.14026
12/3/2019 3:36:00 PM,309.33,309.34,309.2,309.21,309.3,308.9981,,44.83326,-212.9419
12/3/2019 3:37:00 PM,309.2,309.24,309.15,309.19,309.3109,309.0119,,43.97452,-205.1567
12/3/2019 3:38:00 PM,309.2,309.21,309.14,309.15,309.3219,309.0244,,42.23097,-172.4607
12/3/2019 3:39:00 PM,309.14,309.26,309.11,309.25,309.3347,309.0365,,47.80212,-112.3127
12/3/2019 3:40:00 PM,309.25,309.25,309.17,309.21,309.3467,309.0491,,45.89522,-90.57348
12/3/2019 3:41:00 PM,309.21,309.26,309.16,309.18,309.3567,309.0581,,44.46298,-80.03781
12/3/2019 3:42:00 PM,309.18,309.18,309.1,309.13,309.3576,309.0672,,42.10507,-94.76192
12/3/2019 3:43:00 PM,309.13,309.14,309.06,309.07,309.3448,309.076,,39.40408,-104.0793
12/3/2019 3:44:00 PM,309.07,309.12,309.04,309.05,309.3271,309.083,,38.51623,-106.4217
12/3/2019 3:45:00 PM,309.04,309.07,309.01,309.04,309.3119,309.0907,,38.05592,-114.8559
12/3/2019 3:46:00 PM,309.04,309.1,309.01,309.08,309.2962,309.1005,,41.09315,-95.14253
12/3/2019 3:47:00 PM,309.08,309.34,309.08,309.32,309.2895,309.1181,,55.27272,41.33933
12/3/2019 3:48:00 PM,309.32,309.34,309.26,309.29,309.2805,309.1349,,53.53812,102.5396
12/3/2019 3:49:00 PM,309.29,309.36,309.21,309.22,309.2681,309.1488,,49.62424,87.74392
12/3/2019 3:50:00 PM,309.22,309.37,309.18,309.35,309.2562,309.1667,,56.04974,114.9889
12/3/2019 3:51:00 PM,309.36,309.54,309.35,309.52,309.2543,309.1881,,62.7415,206.6447
12/3/2019 3:52:00 PM,309.52,309.53,309.29,309.31,309.2495,309.2014,,52.17315,112.8237
12/3/2019 3:53:00 PM,309.3,309.34,309.29,309.33,309.2457,309.2174,,52.98498,63.62884
12/3/2019 3:54:00 PM,309.33,309.36,309.22,309.26,309.2367,309.2291,,49.79819,34.00142
12/3/2019 3:55:00 PM,309.26,309.53,309.26,309.52,309.2386,309.2458,,59.53558,111.9719
12/3/2019 3:56:00 PM,309.53,309.54,309.4,309.48,309.2457,309.2598,,57.68275,117.3323
12/3/2019 3:57:00 PM,309.48,309.56,309.44,309.46,309.2576,309.2709,,56.73062,111.5507
12/3/2019 3:58:00 PM,309.46,309.55,309.43,309.54,309.2743,309.2849,,59.60096,106.1159
12/3/2019 3:59:00 PM,309.52,309.59,309.52,309.58,309.2948,309.2993,,60.99321,121.0868
12/3/2019 4:00:00 PM,309.58,309.64,309.42,309.47,309.3052,309.3121,,55.34251,78.74406
12/4/2019 9:31:00 AM,310.63,310.7,310.42,310.58,309.3705,309.3493,,77.74806,422.674
12/4/2019 9:32:00 AM,310.58,310.63,310.4,310.41,309.429,309.383,,71.80653,222.6754
12/4/2019 9:33:00 AM,310.4,310.52,310.32,310.42,309.4905,309.4167,,71.94251,142.6822
12/4/2019 9:34:00 AM,310.41,310.56,310.34,310.5,309.5586,309.4491,,73.0606,114.0482
12/4/2019 9:35:00 AM,310.51,310.65,310.47,310.63,309.6338,309.4791,,74.81715,104.2515
12/4/2019 9:36:00 AM,310.63,310.88,310.63,310.81,309.7181,309.5114,,77.04848,105.5846
12/4/2019 9:37:00 AM,310.81,311.24,310.81,311.22,309.82,309.5547,,81.14647,120.0099
12/4/2019 9:38:00 AM,311.22,311.36,311.12,311.13,309.9062,309.5947,,77.86025,115.5736
12/4/2019 9:39:00 AM,311.13,311.25,311.13,311.22,309.9981,309.6356,,78.78547,103.8673
